Env.x,ID,Year.x,Loc.x,Pedigree.x,Year.y,Ismean.x,NUID,EID,P1,P2
2015_MOH2,2015_MOH2_B73_NC230-129-1-1-1-1/LH185,2015,MOH2,B73_NC230-129-1-1-1-1/LH185,2015,150.4619747,7586,28,B73_NC230-129-1-1-1-1,LH185
2015_NEH1,2015_NEH1_B73_NC230-129-1-1-1-1/LH185,2015,NEH1,B73_NC230-129-1-1-1-1/LH185,2015,79.55663056,8304,30,B73_NC230-129-1-1-1-1,LH185
2015_NEH3,2015_NEH3_B73_NC230-129-1-1-1-1/LH185,2015,NEH3,B73_NC230-129-1-1-1-1/LH185,2015,137.5974923,9015,32,B73_NC230-129-1-1-1-1,LH185
2015_OHH1,2015_OHH1_B73_NC230-129-1-1-1-1/LH185,2015,OHH1,B73_NC230-129-1-1-1-1/LH185,2015,161.0815823,10329,36,B73_NC230-129-1-1-1-1,LH185
2014_DEH1,2014_DEH1_B73_NC230-129-1-1-1-1/LH195,2014,DEH1,B73_NC230-129-1-1-1-1/LH195,2014,200.4886354,12,1,B73_NC230-129-1-1-1-1,LH195
2014_GAH1,2014_GAH1_B73_NC230-129-1-1-1-1/LH195,2014,GAH1,B73_NC230-129-1-1-1-1/LH195,2014,150.1285655,254,2,B73_NC230-129-1-1-1-1,LH195
2014_TXH1,2014_TXH1_B73_NC230-129-1-1-1-1/LH195,2014,TXH1,B73_NC230-129-1-1-1-1/LH195,2014,172.8971498,4536,18,B73_NC230-129-1-1-1-1,LH195
2014_TXH2,2014_TXH2_B73_NC230-129-1-1-1-1/LH195,2014,TXH2,B73_NC230-129-1-1-1-1/LH195,2014,156.4788774,4778,19,B73_NC230-129-1-1-1-1,LH195
2014_ILH1,2014_ILH1_B73_NC230-129-1-1-1-1/LH198,2014,ILH1,B73_NC230-129-1-1-1-1/LH198,2014,172.1360641,1985,7,B73_NC230-129-1-1-1-1,LH198
2014_NEH2,2014_NEH2_B73_NC230-129-1-1-1-1/LH198,2014,NEH2,B73_NC230-129-1-1-1-1/LH198,2014,94.98720633,3427,13,B73_NC230-129-1-1-1-1,LH198
2014_NYH2,2014_NYH2_B73_NC230-129-1-1-1-1/LH198,2014,NYH2,B73_NC230-129-1-1-1-1/LH198,2014,125.5651493,3891,15,B73_NC230-129-1-1-1-1,LH198
2014_WIH1,2014_WIH1_B73_NC230-129-1-1-1-1/LH198,2014,WIH1,B73_NC230-129-1-1-1-1/LH198,2014,140.7043061,5023,20,B73_NC230-129-1-1-1-1,LH198
2015_ILH1,2015_ILH1_B76/LH82,2015,ILH1,B76/LH82,2015,84.92543022,5843,23,B76,LH82
2015_MOH1,2015_MOH1_B76/LH82,2015,MOH1,B76/LH82,2015,86.91341973,7206,27,B76,LH82
2015_NEH1,2015_NEH1_B76/LH82,2015,NEH1,B76/LH82,2015,164.5467032,8305,30,B76,LH82
2015_NEH2,2015_NEH2_B76/LH82,2015,NEH2,B76/LH82,2015,116.3746864,8652,31,B76,LH82
2015_NEH3,2015_NEH3_B76/LH82,2015,NEH3,B76/LH82,2015,78.20275934,9016,32,B76,LH82
2015_NEH4,2015_NEH4_B76/LH82,2015,NEH4,B76/LH82,2015,79.59283851,9363,33,B76,LH82
2015_ILH1,2015_ILH1_B76/PHZ51,2015,ILH1,B76/PHZ51,2015,159.4419089,5844,23,B76,PHZ51
2015_MOH1,2015_MOH1_B76/PHZ51,2015,MOH1,B76/PHZ51,2015,31.45001242,7207,27,B76,PHZ51
2015_NEH1,2015_NEH1_B76/PHZ51,2015,NEH1,B76/PHZ51,2015,94.2523516,8306,30,B76,PHZ51
2015_NEH2,2015_NEH2_B76/PHZ51,2015,NEH2,B76/PHZ51,2015,128.032024,8653,31,B76,PHZ51
2015_NEH3,2015_NEH3_B76/PHZ51,2015,NEH3,B76/PHZ51,2015,115.2544604,9017,32,B76,PHZ51
2015_NEH4,2015_NEH4_B76/PHZ51,2015,NEH4,B76/PHZ51,2015,134.2508807,9364,33,B76,PHZ51
2015_DEH1,2015_DEH1_B79/LH82,2015,DEH1,B79/LH82,2015,98.4237652,5240,21,B79,LH82
2015_ILH1,2015_ILH1_B79/LH82,2015,ILH1,B79/LH82,2015,125.2672189,5845,23,B79,LH82
2015_INH1,2015_INH1_B79/LH82,2015,INH1,B79/LH82,2015,145.06127,6161,24,B79,LH82
2015_NEH1,2015_NEH1_B79/LH82,2015,NEH1,B79/LH82,2015,96.11102616,8307,30,B79,LH82
2015_NEH4,2015_NEH4_B79/LH82,2015,NEH4,B79/LH82,2015,103.0238799,9365,33,B79,LH82
2015_OHH1,2015_OHH1_B79/LH82,2015,OHH1,B79/LH82,2015,145.867699,10330,36,B79,LH82
2015_DEH1,2015_DEH1_B79/PHZ51,2015,DEH1,B79/PHZ51,2015,201.7923897,5241,21,B79,PHZ51
2015_ILH1,2015_ILH1_B79/PHZ51,2015,ILH1,B79/PHZ51,2015,179.1677874,5846,23,B79,PHZ51
2015_INH1,2015_INH1_B79/PHZ51,2015,INH1,B79/PHZ51,2015,173.4825262,6162,24,B79,PHZ51
2015_NEH1,2015_NEH1_B79/PHZ51,2015,NEH1,B79/PHZ51,2015,107.710661,8308,30,B79,PHZ51
2015_NEH4,2015_NEH4_B79/PHZ51,2015,NEH4,B79/PHZ51,2015,78.93546995,9366,33,B79,PHZ51
2015_OHH1,2015_OHH1_B79/PHZ51,2015,OHH1,B79/PHZ51,2015,149.2724733,10331,36,B79,PHZ51
2015_DEH1,2015_DEH1_B97/LH195,2015,DEH1,B97/LH195,2015,201.3926119,5242,21,B97,LH195
2015_ILH1,2015_ILH1_B97/LH195,2015,ILH1,B97/LH195,2015,216.9825595,5847,23,B97,LH195
2015_KSH1,2015_KSH1_B97/LH195,2015,KSH1,B97/LH195,2015,72.19499261,6519,25,B97,LH195
2015_MOH1,2015_MOH1_B97/LH195,2015,MOH1,B97/LH195,2015,59.75845306,7208,27,B97,LH195
2015_MOH2,2015_MOH2_B97/LH195,2015,MOH2,B97/LH195,2015,179.1524399,7587,28,B97,LH195
2015_NEH2,2015_NEH2_B97/LH195,2015,NEH2,B97/LH195,2015,152.7511555,8654,31,B97,LH195
2015_NEH4,2015_NEH4_B97/LH195,2015,NEH4,B97/LH195,2015,153.2001149,9367,33,B97,LH195
2015_INH1,2015_INH1_B97/LH82,2015,INH1,B97/LH82,2015,171.2693352,6163,24,B97,LH82
2015_KSH1,2015_KSH1_B97/LH82,2015,KSH1,B97/LH82,2015,47.80829668,6520,25,B97,LH82
2015_MNH1,2015_MNH1_B97/LH82,2015,MNH1,B97/LH82,2015,173.9948013,6880,26,B97,LH82
2015_MOH2,2015_MOH2_B97/LH82,2015,MOH2,B97/LH82,2015,98.14726886,7588,28,B97,LH82
2015_NEH1,2015_NEH1_B97/LH82,2015,NEH1,B97/LH82,2015,182.975934,8309,30,B97,LH82
2015_NEH3,2015_NEH3_B97/LH82,2015,NEH3,B97/LH82,2015,116.909618,9018,32,B97,LH82
2015_NYH2,2015_NYH2_B97/LH82,2015,NYH2,B97/LH82,2015,190.0785653,9738,34,B97,LH82
2015_NYH3,2015_NYH3_B97/LH82,2015,NYH3,B97/LH82,2015,156.907528,10045,35,B97,LH82
2015_OHH1,2015_OHH1_B97/LH82,2015,OHH1,B97/LH82,2015,171.2042603,10332,36,B97,LH82
2015_ONH1,2015_ONH1_B97/LH82,2015,ONH1,B97/LH82,2015,210.965337,10682,37,B97,LH82
2015_ONH2,2015_ONH2_B97/LH82,2015,ONH2,B97/LH82,2015,198.5999344,10978,38,B97,LH82
2015_DEH1,2015_DEH1_B97/PHB47,2015,DEH1,B97/PHB47,2015,190.6046485,5243,21,B97,PHB47
2015_ILH1,2015_ILH1_B97/PHB47,2015,ILH1,B97/PHB47,2015,182.7999791,5848,23,B97,PHB47
2015_INH1,2015_INH1_B97/PHB47,2015,INH1,B97/PHB47,2015,126.6957407,6164,24,B97,PHB47
2015_KSH1,2015_KSH1_B97/PHB47,2015,KSH1,B97/PHB47,2015,79.02798432,6521,25,B97,PHB47
2015_MNH1,2015_MNH1_B97/PHB47,2015,MNH1,B97/PHB47,2015,169.8497725,6881,26,B97,PHB47
2015_MOH1,2015_MOH1_B97/PHB47,2015,MOH1,B97/PHB47,2015,89.52261196,7209,27,B97,PHB47
2015_MOH2,2015_MOH2_B97/PHB47,2015,MOH2,B97/PHB47,2015,158.1467773,7589,28,B97,PHB47
2015_NEH1,2015_NEH1_B97/PHB47,2015,NEH1,B97/PHB47,2015,111.6955807,8310,30,B97,PHB47
2015_NEH2,2015_NEH2_B97/PHB47,2015,NEH2,B97/PHB47,2015,117.6529866,8655,31,B97,PHB47
2015_NEH3,2015_NEH3_B97/PHB47,2015,NEH3,B97/PHB47,2015,112.255271,9019,32,B97,PHB47
2015_NEH4,2015_NEH4_B97/PHB47,2015,NEH4,B97/PHB47,2015,100.4608892,9368,33,B97,PHB47
2015_NYH2,2015_NYH2_B97/PHB47,2015,NYH2,B97/PHB47,2015,129.7568288,9739,34,B97,PHB47
2015_NYH3,2015_NYH3_B97/PHB47,2015,NYH3,B97/PHB47,2015,131.3128061,10046,35,B97,PHB47
2015_OHH1,2015_OHH1_B97/PHB47,2015,OHH1,B97/PHB47,2015,153.9954623,10333,36,B97,PHB47
2015_ONH1,2015_ONH1_B97/PHB47,2015,ONH1,B97/PHB47,2015,202.3169724,10683,37,B97,PHB47
2015_ONH2,2015_ONH2_B97/PHB47,2015,ONH2,B97/PHB47,2015,211.7450494,10979,38,B97,PHB47
2015_DEH1,2015_DEH1_BSSSC0_044/LH82,2015,DEH1,BSSSC0_044/LH82,2015,134.9845453,5244,21,BSSSC0_044,LH82
2015_ILH1,2015_ILH1_BSSSC0_044/LH82,2015,ILH1,BSSSC0_044/LH82,2015,207.1627542,5849,23,BSSSC0_044,LH82
2015_INH1,2015_INH1_BSSSC0_044/LH82,2015,INH1,BSSSC0_044/LH82,2015,139.7854655,6165,24,BSSSC0_044,LH82
2015_KSH1,2015_KSH1_BSSSC0_044/LH82,2015,KSH1,BSSSC0_044/LH82,2015,101.6954779,6522,25,BSSSC0_044,LH82
2015_MNH1,2015_MNH1_BSSSC0_044/LH82,2015,MNH1,BSSSC0_044/LH82,2015,139.0389306,6882,26,BSSSC0_044,LH82
2015_MOH1,2015_MOH1_BSSSC0_044/LH82,2015,MOH1,BSSSC0_044/LH82,2015,41.47344038,7210,27,BSSSC0_044,LH82
2015_MOH2,2015_MOH2_BSSSC0_044/LH82,2015,MOH2,BSSSC0_044/LH82,2015,81.47518841,7590,28,BSSSC0_044,LH82
2015_NEH1,2015_NEH1_BSSSC0_044/LH82,2015,NEH1,BSSSC0_044/LH82,2015,119.2481081,8311,30,BSSSC0_044,LH82
2015_NEH2,2015_NEH2_BSSSC0_044/LH82,2015,NEH2,BSSSC0_044/LH82,2015,122.7221118,8656,31,BSSSC0_044,LH82
2015_NEH3,2015_NEH3_BSSSC0_044/LH82,2015,NEH3,BSSSC0_044/LH82,2015,170.0253741,9020,32,BSSSC0_044,LH82
2015_NEH4,2015_NEH4_BSSSC0_044/LH82,2015,NEH4,BSSSC0_044/LH82,2015,57.45556633,9369,33,BSSSC0_044,LH82
2015_NYH2,2015_NYH2_BSSSC0_044/LH82,2015,NYH2,BSSSC0_044/LH82,2015,126.0857113,9740,34,BSSSC0_044,LH82
2015_NYH3,2015_NYH3_BSSSC0_044/LH82,2015,NYH3,BSSSC0_044/LH82,2015,76.15135946,10047,35,BSSSC0_044,LH82
2015_OHH1,2015_OHH1_BSSSC0_044/LH82,2015,OHH1,BSSSC0_044/LH82,2015,143.1363516,10334,36,BSSSC0_044,LH82
2015_ONH1,2015_ONH1_BSSSC0_044/LH82,2015,ONH1,BSSSC0_044/LH82,2015,199.8470901,10684,37,BSSSC0_044,LH82
2015_ONH2,2015_ONH2_BSSSC0_044/LH82,2015,ONH2,BSSSC0_044/LH82,2015,180.7411234,10980,38,BSSSC0_044,LH82
2015_DEH1,2015_DEH1_BSSSC0_044/PHZ51,2015,DEH1,BSSSC0_044/PHZ51,2015,198.7077405,5245,21,BSSSC0_044,PHZ51
2015_ILH1,2015_ILH1_BSSSC0_044/PHZ51,2015,ILH1,BSSSC0_044/PHZ51,2015,169.4531867,5850,23,BSSSC0_044,PHZ51
2015_INH1,2015_INH1_BSSSC0_044/PHZ51,2015,INH1,BSSSC0_044/PHZ51,2015,141.8163367,6166,24,BSSSC0_044,PHZ51
2015_KSH1,2015_KSH1_BSSSC0_044/PHZ51,2015,KSH1,BSSSC0_044/PHZ51,2015,93.34561872,6523,25,BSSSC0_044,PHZ51
2015_MNH1,2015_MNH1_BSSSC0_044/PHZ51,2015,MNH1,BSSSC0_044/PHZ51,2015,153.0755071,6883,26,BSSSC0_044,PHZ51
2015_MOH1,2015_MOH1_BSSSC0_044/PHZ51,2015,MOH1,BSSSC0_044/PHZ51,2015,29.45225795,7211,27,BSSSC0_044,PHZ51
2015_MOH2,2015_MOH2_BSSSC0_044/PHZ51,2015,MOH2,BSSSC0_044/PHZ51,2015,84.77559863,7591,28,BSSSC0_044,PHZ51
2015_NEH1,2015_NEH1_BSSSC0_044/PHZ51,2015,NEH1,BSSSC0_044/PHZ51,2015,82.78916141,8312,30,BSSSC0_044,PHZ51
2015_NEH2,2015_NEH2_BSSSC0_044/PHZ51,2015,NEH2,BSSSC0_044/PHZ51,2015,118.6923184,8657,31,BSSSC0_044,PHZ51
2015_NEH3,2015_NEH3_BSSSC0_044/PHZ51,2015,NEH3,BSSSC0_044/PHZ51,2015,123.4904248,9021,32,BSSSC0_044,PHZ51
2015_NEH4,2015_NEH4_BSSSC0_044/PHZ51,2015,NEH4,BSSSC0_044/PHZ51,2015,62.86354012,9370,33,BSSSC0_044,PHZ51
2015_NYH2,2015_NYH2_BSSSC0_044/PHZ51,2015,NYH2,BSSSC0_044/PHZ51,2015,127.1040927,9741,34,BSSSC0_044,PHZ51
2015_NYH3,2015_NYH3_BSSSC0_044/PHZ51,2015,NYH3,BSSSC0_044/PHZ51,2015,127.2892529,10048,35,BSSSC0_044,PHZ51
2015_OHH1,2015_OHH1_BSSSC0_044/PHZ51,2015,OHH1,BSSSC0_044/PHZ51,2015,143.1404429,10335,36,BSSSC0_044,PHZ51
2015_ONH1,2015_ONH1_BSSSC0_044/PHZ51,2015,ONH1,BSSSC0_044/PHZ51,2015,183.7116587,10685,37,BSSSC0_044,PHZ51
2015_ONH2,2015_ONH2_BSSSC0_044/PHZ51,2015,ONH2,BSSSC0_044/PHZ51,2015,145.5620443,10981,38,BSSSC0_044,PHZ51
2014_ILH1,2014_ILH1_CG102/CG60,2014,ILH1,CG102/CG60,2014,157.7976649,1986,7,CG102,CG60
2014_MOH1,2014_MOH1_CG102/CG60,2014,MOH1,CG102/CG60,2014,99.02864175,2693,10,CG102,CG60
2014_NYH1,2014_NYH1_CG102/CG60,2014,NYH1,CG102/CG60,2014,153.9091481,3653,14,CG102,CG60
2015_INH1,2015_INH1_CG102/CG60,2015,INH1,CG102/CG60,2015,107.0276722,6167,24,CG102,CG60
2015_MNH1,2015_MNH1_CG102/CG60,2015,MNH1,CG102/CG60,2015,148.3644293,6884,26,CG102,CG60
2015_NYH2,2015_NYH2_CG102/CG60,2015,NYH2,CG102/CG60,2015,122.2225953,9742,34,CG102,CG60
2015_NYH3,2015_NYH3_CG102/CG60,2015,NYH3,CG102/CG60,2015,130.2314773,10049,35,CG102,CG60
2015_ONH1,2015_ONH1_CG102/CG60,2015,ONH1,CG102/CG60,2015,138.4012146,10686,37,CG102,CG60
2015_ONH2,2015_ONH2_CG102/CG60,2015,ONH2,CG102/CG60,2015,158.277293,10982,38,CG102,CG60
2014_ILH1,2014_ILH1_CG102/LH82,2014,ILH1,CG102/LH82,2014,192.8406617,1987,7,CG102,LH82
2014_MOH1,2014_MOH1_CG102/LH82,2014,MOH1,CG102/LH82,2014,147.0369305,2694,10,CG102,LH82
2014_NYH1,2014_NYH1_CG102/LH82,2014,NYH1,CG102/LH82,2014,106.0037614,3654,14,CG102,LH82
2015_DEH1,2015_DEH1_CG102/LH82,2015,DEH1,CG102/LH82,2015,145.2739222,5246,21,CG102,LH82
2015_ILH1,2015_ILH1_CG102/LH82,2015,ILH1,CG102/LH82,2015,130.9829894,5851,23,CG102,LH82
2015_INH1,2015_INH1_CG102/LH82,2015,INH1,CG102/LH82,2015,147.5817639,6168,24,CG102,LH82
2015_MNH1,2015_MNH1_CG102/LH82,2015,MNH1,CG102/LH82,2015,157.6457421,6885,26,CG102,LH82
2015_NEH1,2015_NEH1_CG102/LH82,2015,NEH1,CG102/LH82,2015,137.0510642,8313,30,CG102,LH82
2015_NEH4,2015_NEH4_CG102/LH82,2015,NEH4,CG102/LH82,2015,98.55772184,9371,33,CG102,LH82
2015_NYH2,2015_NYH2_CG102/LH82,2015,NYH2,CG102/LH82,2015,139.9453766,9743,34,CG102,LH82
2015_NYH3,2015_NYH3_CG102/LH82,2015,NYH3,CG102/LH82,2015,115.1354816,10050,35,CG102,LH82
2015_OHH1,2015_OHH1_CG102/LH82,2015,OHH1,CG102/LH82,2015,145.8766998,10336,36,CG102,LH82
2015_ONH1,2015_ONH1_CG102/LH82,2015,ONH1,CG102/LH82,2015,166.3110735,10687,37,CG102,LH82
2015_ONH2,2015_ONH2_CG102/LH82,2015,ONH2,CG102/LH82,2015,187.1938528,10983,38,CG102,LH82
2015_DEH1,2015_DEH1_CG102/PHZ51,2015,DEH1,CG102/PHZ51,2015,181.5060571,5247,21,CG102,PHZ51
2015_ILH1,2015_ILH1_CG102/PHZ51,2015,ILH1,CG102/PHZ51,2015,150.2133539,5852,23,CG102,PHZ51
2015_NEH1,2015_NEH1_CG102/PHZ51,2015,NEH1,CG102/PHZ51,2015,77.64967874,8314,30,CG102,PHZ51
2015_NEH4,2015_NEH4_CG102/PHZ51,2015,NEH4,CG102/PHZ51,2015,99.72016056,9372,33,CG102,PHZ51
2015_NYH3,2015_NYH3_CG102/PHZ51,2015,NYH3,CG102/PHZ51,2015,148.7646853,10051,35,CG102,PHZ51
2015_OHH1,2015_OHH1_CG102/PHZ51,2015,OHH1,CG102/PHZ51,2015,165.9469484,10337,36,CG102,PHZ51
2015_ONH1,2015_ONH1_CG102/PHZ51,2015,ONH1,CG102/PHZ51,2015,196.9046634,10688,37,CG102,PHZ51
2015_ONH1,2015_ONH1_CG104/CG102,2015,ONH1,CG104/CG102,2015,149.4618687,10689,37,CG104,CG102
2015_ONH2,2015_ONH2_CG104/CG102,2015,ONH2,CG104/CG102,2015,172.6784468,10984,38,CG104,CG102
2014_ILH1,2014_ILH1_CG104/LH198,2014,ILH1,CG104/LH198,2014,188.5484684,1988,7,CG104,LH198
2014_MNH1,2014_MNH1_CG104/LH198,2014,MNH1,CG104/LH198,2014,125.7142671,2453,9,CG104,LH198
